Country/Region,Province/State,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,Lat,Long,precipAccumulation
US,District of Columbia,3/5/2020,Partly cloudy throughout the day.,partly-cloudy-day,1583408100,1583449620,0.36,0.0002,0.0008,1583413560,0.03,rain,54.59,1583440200,37.98,1583490120,54.09,1583440200,35.75,1583496840,27.69,0.44,1019.6,5.13,22.82,1583392140,322,0.54,4,1583426460,10,324,42.31,1583409300,54.59,1583440200,40.54,1583409120,54.09,1583440200,38.8974,-77.0268,
US,District of Columbia,3/6/2020,Mostly cloudy throughout the day.,rain,1583494380,1583536080,0.4,0.0012,0.0061,1583535000,0.64,rain,51.35,1583524920,39,1583581020,51.17,1583525880,32.57,1583582040,31.79,0.62,1012.1,6.07,19.91,1583553600,325,0.47,3,1583512140,9.329,386.9,37.98,1583490120,51.35,1583524920,35.75,1583496840,51.17,1583525880,38.8974,-77.0268,
US,District of Columbia,3/7/2020,Clear throughout the day.,clear-day,1583580720,1583622540,0.44,0.0003,0.0011,1583564280,0.13,rain,52.2,1583616780,35.77,1583668020,51.91,1583617080,34.36,1583660880,21.48,0.42,1025.8,9.96,25.4,1583587200,326,0.22,4,1583602320,9.865,390,39,1583581020,52.2,1583616780,32.57,1583582040,51.91,1583617080,38.8974,-77.0268,
US,District of Columbia,3/8/2020,Clear throughout the day.,clear-day,1583667000,1583709000,0.47,0.0004,0.0036,1583675940,0.23,rain,61.12,1583703840,44.21,1583753820,60.62,1583703840,42.84,1583748600,17.67,0.33,1032.5,5.42,12.79,1583703720,212,0.01,5,1583687880,10,332.7,35.77,1583668020,61.12,1583703840,34.36,1583660880,60.62,1583703840,38.8974,-77.0268,
US,District of Columbia,3/9/2020,Clear throughout the day.,clear-day,1583753340,1583795460,0.51,0.0017,0.0226,1583758980,0.22,rain,74.74,1583784060,54.85,1583830860,74.24,1583784060,55.34,1583830860,27.5,0.34,1028.7,4.97,12.21,1583784180,185,0.16,5,1583774280,10,329.8,44.21,1583753820,74.74,1583784060,42.84,1583748600,74.24,1583784060,38.8974,-77.0268,
US,District of Columbia,3/10/2020,Possible drizzle in the morning and afternoon.,rain,1583839620,1583881920,0.55,0.0016,0.0054,1583880840,0.71,rain,70.55,1583867940,47.03,1583926440,70.05,1583867940,45.91,1583928000,47.22,0.58,1020.2,7.53,21.24,1583866800,207,0.63,3,1583861400,9.529,335.3,54.85,1583830860,70.55,1583867940,55.34,1583830860,70.05,1583867940,38.8974,-77.0268,
US,District of Columbia,3/11/2020,Mostly cloudy throughout the day.,rain,1583925960,1583968380,0.59,0.0004,0.0026,1583928060,0.28,rain,56.18,1583959980,47.16,1583996460,55.68,1583959980,47.65,1583996460,38.86,0.6,1019.3,4.58,17.59,1583899200,353,0.54,3,1583945160,9.789,372.3,47.03,1583926440,60.25,1583899200,45.91,1583928060,59.75,1583899200,38.8974,-77.0268,
US,District of Columbia,3/12/2020,Light rain overnight.,partly-cloudy-day,1584012240,1584054840,0.63,0.0003,0.0009,1584014460,0.23,rain,63.21,1584039300,50,1584083940,62.71,1584039300,50.49,1584083940,42.17,0.65,1017.7,4.27,13.1,1584042720,116,0.69,4,1584035160,9.149,356.4,47.16,1583996460,63.21,1584039300,47.65,1583996460,62.71,1584039300,38.8974,-77.0268,
US,District of Columbia,3/13/2020,Light rain in the morning.,rain,1584098580,1584141300,0.67,0.0088,0.0731,1584089640,0.94,rain,74.74,1584127560,46.49,1584184380,74.24,1584127560,44.8,1584181080,45.05,0.64,1013.1,7.05,23.85,1584145680,293,0.79,5,1584121800,7.833,334.3,50,1584083940,74.74,1584127560,50.49,1584083940,74.24,1584127560,38.8974,-77.0268,
US,District of Columbia,3/14/2020,Light rain in the evening and overnight.,rain,1584184860,1584227760,0.7,0.0017,0.0209,1584241200,0.56,rain,57.93,1584215460,40.16,1584256500,57.43,1584215460,36.55,1584255720,22.55,0.34,1027.8,6.55,21.27,1584158400,319,0.43,6,1584207840,9.836,308.6,44.09,1584241200,57.93,1584215460,40.66,1584241200,57.43,1584215460,38.8974,-77.0268,
US,District of Columbia,3/15/2020,Light rain in the morning.,rain,1584271200,1584314220,0.74,0.0068,0.0292,1584248160,0.88,rain,51.03,1584306180,38.45,1584358200,50.53,1584306180,35.18,1584359280,36.69,0.75,1030.8,4.14,11.48,1584254820,24,0.78,4,1584294480,8.55,313.4,40.16,1584256500,51.03,1584306180,36.55,1584255720,50.53,1584306180,38.8974,-77.0268,
US,District of Columbia,3/16/2020,Partly cloudy throughout the day.,partly-cloudy-day,1584357480,1584400680,0.77,0.0003,0.0009,1584366660,0.05,rain,54.52,1584386040,43.29,1584435420,54.02,1584386040,41.32,1584435000,31.1,0.56,1031.3,5.6,14.06,1584402720,114,0.4,5,1584376980,9.723,341,38.45,1584358200,54.52,1584386040,35.18,1584359280,54.02,1584386040,38.8974,-77.0268,
US,District of Columbia,3/17/2020,Possible drizzle in the morning.,rain,1584443760,1584487140,0.8,0.0007,0.0032,1584449820,0.51,rain,64.02,1584481680,43.55,1584531180,63.52,1584481680,41.53,1584531480,41.62,0.69,1022.8,5.04,14.81,1584491340,167,0.65,5,1584467340,9.087,332.5,43.29,1584435420,64.02,1584481680,41.32,1584435000,63.52,1584481680,38.8974,-77.0268,
US,District of Columbia,3/18/2020,Light rain in the evening and overnight.,rain,1584530100,1584573600,0.84,0.0008,0.0069,1584579660,0.55,rain,57.54,1584568200,48.08,1584601320,57.04,1584568200,46.44,1584596520,35.75,0.56,1029.8,5.54,13.76,1584504000,111,0.45,5,1584550380,9.783,318.1,43.55,1584531180,57.54,1584568200,41.53,1584531480,57.04,1584568200,38.8974,-77.0268,
US,District of Columbia,3/19/2020,Light rain in the morning.,rain,1584616380,1584660060,0.87,0.0144,0.0828,1584605340,0.97,rain,73.6,1584651420,57.67,1584687960,73.1,1584651420,58.34,1584687180,52.36,0.82,1022.2,3.62,14.6,1584662100,149,0.74,5,1584639840,7.869,296.5,48.08,1584601320,73.6,1584651420,46.44,1584596520,73.1,1584651420,38.8974,-77.0268,
US,District of Columbia,3/20/2020,Partly cloudy throughout the day.,rain,1584702720,1584746520,0.9,0.0008,0.0075,1584727020,0.47,rain,81.67,1584735000,49.73,1584792000,81.72,1584735120,50.22,1584792000,58.97,0.7,1015.7,6.54,24.04,1584735240,220,0.59,5,1584728280,8.958,285.5,57.67,1584687960,81.67,1584735000,58.34,1584687180,81.72,1584735120,38.8974,-77.0268,
US,District of Columbia,3/21/2020,Light rain in the morning.,rain,1584789000,1584832920,0.93,0.005,0.0317,1584781740,0.85,rain,53.42,1584823680,38.85,1584877860,52.92,1584823680,35.16,1584878100,38.63,0.55,1024.6,6.46,18.16,1584784800,342,0.68,4,1584812160,9.671,323.6,48.02,1584846000,71.17,1584763200,45.5,1584846000,70.67,1584763200,38.8974,-77.0268,
US,District of Columbia,3/22/2020,Possible light rain overnight.,partly-cloudy-day,1584875280,1584919380,0.96,0.0003,0.001,1584857280,0.05,rain,52.65,1584904560,39.92,1584960840,52.15,1584904560,34.55,1584961080,27.45,0.48,1033.6,6.51,20.22,1584932400,74,0.53,6,1584897000,9.96,316.5,38.85,1584877860,52.65,1584904560,35.16,1584878100,52.15,1584904560,38.8974,-77.0268,
US,District of Columbia,3/23/2020,Light rain until evening.,rain,1584961620,1585005840,0.99,0.0139,0.0452,1584969480,0.96,rain,46.15,1584999300,42.98,1585047420,43.3,1585004400,41.56,1585047540,38.95,0.85,1024.4,5.23,24.29,1584961140,19,0.95,3,1584984120,7.202,340.7,39.92,1584960840,46.15,1584999300,34.55,1584961080,44.03,1585011420,38.8974,-77.0268,
US,District of Columbia,3/24/2020,Possible drizzle overnight.,rain,1585047900,1585092300,0.02,0.0007,0.0061,1585036980,0.27,rain,55.33,1585080660,43.89,1585135800,54.83,1585080660,41.08,1585134000,39.19,0.7,1020.5,3.73,9.29,1585054620,305,0.71,4,1585070640,9.239,328.5,42.98,1585047420,55.33,1585080660,41.56,1585047540,54.83,1585080660,38.8974,-77.0268,
US,District of Columbia,3/25/2020,Light rain until evening.,rain,1585134240,1585178760,0.05,0.0114,0.0511,1585152300,0.98,rain,50.49,1585164960,44.03,1585210260,47.64,1585165440,44.08,1585181340,41.58,0.82,1015.2,5.8,15.3,1585159260,39,0.94,3,1585155060,7.439,342,43.89,1585135800,50.49,1585164960,41.08,1585134000,47.9,1585112580,38.8974,-77.0268,
US,District of Columbia,3/26/2020,Clear throughout the day.,partly-cloudy-day,1585220520,1585265220,0.08,0.0006,0.0094,1585267200,0.23,rain,58.24,1585259220,50.26,1585306740,57.74,1585259220,50.75,1585306740,41.86,0.72,1016.7,5.49,14.72,1585249500,186,0.42,6,1585244460,8.885,335.8,44.03,1585210260,58.24,1585259220,44.22,1585202760,57.74,1585259220,38.8974,-77.0268,
US,District of Columbia,3/27/2020,Light rain overnight.,partly-cloudy-day,1585306860,1585351680,0.11,0.0003,0.0024,1585299780,0.18,rain,69.29,1585335360,53.7,1585396800,68.79,1585335360,54.19,1585396800,48.12,0.66,1012,3.01,10.21,1585285140,334,0.56,5,1585327740,9.311,316.8,50.26,1585306740,69.29,1585335360,50.75,1585306740,68.79,1585335360,38.8974,-77.0268,
US,District of Columbia,3/28/2020,Light rain in the morning.,rain,1585393140,1585438140,0.14,0.0144,0.0708,1585400280,0.96,rain,58.51,1585428600,49.78,1585466520,58.01,1585428600,50.27,1585466520,50.9,0.86,1015.3,3.62,10.75,1585404720,84,0.94,4,1585414800,6.55,311.6,50.58,1585450800,59,1585368000,51.07,1585450800,58.5,1585368000,38.8974,-77.0268,
US,District of Columbia,3/29/2020,Mostly cloudy throughout the day.,rain,1585479420,1585524600,0.17,0.0006,0.002,1585526160,0.26,rain,70.32,1585520460,53.08,1585552200,69.82,1585520460,53.57,1585552200,51.38,0.85,1012.1,3.35,11.77,1585501440,108,0.75,4,1585502100,6.54,309.7,49.78,1585466520,70.32,1585520460,50.27,1585466520,69.82,1585520460,38.8974,-77.0268,
US,District of Columbia,3/30/2020,Partly cloudy throughout the day.,partly-cloudy-day,1585565760,1585611060,0.2,0.0004,0.002,1585591020,0.09,rain,74.52,1585597680,50.69,1585649820,74.02,1585597680,51.18,1585649820,45.23,0.62,1013.2,6.33,29.73,1585593060,248,0.45,6,1585590120,8.031,353.8,53.08,1585552200,74.52,1585597680,53.57,1585552200,74.02,1585597680,38.8974,-77.0268,
US,District of Columbia,3/31/2020,Light rain in the evening and overnight.,rain,1585652040,1585697520,0.24,0.0045,0.0312,1585702800,0.87,rain,55.66,1585677060,41.29,1585738560,55.16,1585677060,37.4,1585738200,39.48,0.65,1014,5.59,14.22,1585630740,49,0.66,4,1585673460,9.381,348,43.82,1585710000,56.49,1585627200,40.58,1585710000,55.99,1585627200,38.8974,-77.0268,
US,District of Columbia,4/1/2020,Possible drizzle in the morning.,rain,1585738380,1585783980,0.27,0.0011,0.0164,1585713600,0.88,rain,56.17,1585778340,42.28,1585823340,55.67,1585778340,38.69,1585823820,37.56,0.68,1009.9,6.36,17.55,1585717080,345,0.73,4,1585762800,9.338,371.2,41.29,1585738560,56.17,1585778340,37.4,1585738200,55.67,1585778340,38.8974,-77.0268,
US,District of Columbia,4/2/2020,Clear throughout the day.,clear-day,1585824660,1585870440,0.31,0.0003,0.0019,1585847040,0.01,rain,62.49,1585864740,46.46,1585914540,61.99,1585864740,40.91,1585914540,29.5,0.42,1011.7,10.36,31.26,1585846920,315,0.08,5,1585846980,10,383.1,42.28,1585823340,62.49,1585864740,38.69,1585823820,61.99,1585864740,38.8974,-77.0268,
US,District of Columbia,4/3/2020,Clear throughout the day.,clear-day,1585911000,1585956900,0.34,0.0003,0.0009,1585890000,0.05,rain,66.95,1585948200,49.96,1586000040,66.45,1585948200,50.45,1586000040,31.72,0.39,1009.9,10.9,36.02,1585915380,322,0.21,6,1585933560,10,369.1,46.46,1585914540,66.95,1585948200,40.91,1585914540,66.45,1585948200,38.8974,-77.0268,
US,District of Columbia,4/4/2020,Mostly cloudy throughout the day.,rain,1585997280,1586043360,0.38,0.0008,0.0079,1586037480,0.31,rain,59.51,1586027220,46.36,1586083800,59.01,1586027220,45.55,1586083440,41,0.6,1015.9,4.32,16.06,1585973160,4,0.72,4,1586018220,9.772,330.6,49.96,1586000040,59.51,1586027220,50.45,1586000040,59.01,1586027220,38.8974,-77.0268,
US,District of Columbia,4/5/2020,Partly cloudy throughout the day.,rain,1586083560,1586129820,0.42,0.0006,0.0045,1586091360,0.3,rain,69.23,1586123880,56.48,1586170500,68.73,1586123880,56.97,1586170500,45.77,0.67,1017.8,3.84,9.39,1586105880,174,0.5,5,1586106780,9.121,331.7,46.36,1586083800,69.23,1586123880,45.55,1586083440,68.73,1586123880,38.8974,-77.0268,
US,District of Columbia,4/6/2020,Clear throughout the day.,rain,1586169900,1586216280,0.46,0.0008,0.004,1586156220,0.36,rain,70.46,1586204820,52.72,1586232540,69.96,1586204820,53.21,1586232540,39.86,0.49,1017.1,4.68,12.22,1586174580,326,0.25,6,1586194440,9.653,346.4,55.35,1586228400,70.46,1586204820,55.84,1586228400,69.96,1586204820,38.8974,-77.0268,
US,District of Columbia,4/7/2020,Light rain in the afternoon and evening.,rain,1586256180,1586302740,0.5,0.0071,0.0841,1586290140,0.72,rain,73.42,1586284140,55.54,1586332200,72.92,1586284140,56.03,1586332200,50.14,0.69,1012.2,3.44,10.21,1586281620,179,0.58,4,1586276160,9.062,359.1,52.72,1586232540,73.42,1586284140,53.21,1586232540,72.92,1586284140,38.8974,-77.0268,
US,District of Columbia,4/8/2020,Possible light rain in the morning.,rain,1586342520,1586389200,0.54,0.0027,0.0163,1586336580,0.58,rain,77.62,1586379120,54.2,1586430720,77.12,1586379120,54.69,1586430720,53.31,0.67,1002.6,5.56,20.5,1586379480,294,0.41,6,1586367900,9.039,359,55.54,1586332200,77.62,1586379120,56.03,1586332200,77.12,1586379120,38.8974,-77.0268,
US,District of Columbia,4/9/2020,Possible light rain in the morning.,rain,1586428800,1586475660,0.58,0.004,0.0615,1586430060,0.59,rain,72.1,1586448060,42.52,1586516280,71.6,1586448060,36.31,1586516340,43.43,0.59,997.5,9.37,36.05,1586458620,301,0.36,6,1586449800,9.182,352.7,48.68,1586487600,72.1,1586448060,43.53,1586487600,71.6,1586448060,38.8974,-77.0268,
US,District of Columbia,4/10/2020,Clear throughout the day.,clear-day,1586515140,1586562120,0.61,0.0002,0.001,1586502000,0.06,rain,51.3,1586547540,39.59,1586601600,51.2,1586546580,37.42,1586592780,22.96,0.38,1005.5,13.63,33.95,1586537460,297,0.18,4,1586535960,10,409.8,42.52,1586516280,51.3,1586547540,36.31,1586516340,51.2,1586546580,38.8974,-77.0268,
US,District of Columbia,4/11/2020,Clear throughout the day.,clear-day,1586601420,1586648580,0.65,0.0003,0.0012,1586606400,0.06,rain,63.34,1586643900,45.31,1586684400,62.84,1586643900,45.8,1586684400,27.28,0.42,1015.9,5.81,21.11,1586628180,285,0.13,6,1586625780,10,377.8,39.59,1586601600,63.34,1586643900,37.42,1586592780,62.84,1586643900,38.8974,-77.0268,
US,District of Columbia,4/12/2020,Rain in the evening and overnight.,rain,1586687760,1586735040,0.69,0.0016,0.0147,1586746800,0.8,rain,71.95,1586719680,59.19,1586756580,71.45,1586719680,59.68,1586756580,43.38,0.59,1017.8,4.81,19.69,1586717400,166,0.51,6,1586713560,9.567,339.9,45.31,1586684400,71.95,1586719680,45.8,1586684400,71.45,1586719680,38.8974,-77.0268,
US,District of Columbia,4/13/2020,Heavy rain in the morning and afternoon.,rain,1586774040,1586821500,0.72,0.1005,0.5345,1586800740,1,rain,77.51,1586811840,46.32,1586861520,77.01,1586811780,43.49,1586856180,58.16,0.77,1005,10.27,27.54,1586793420,220,0.66,6,1586801040,7.346,312.2,57.81,1586833200,77.51,1586811840,58.3,1586833200,77.01,1586811780,38.8974,-77.0268,
US,District of Columbia,4/14/2020,Light rain in the evening and overnight.,rain,1586860380,1586907900,0.75,0.002,0.0502,1586919600,0.78,rain,58.77,1586894520,37.91,1586934540,58.27,1586894520,34.01,1586933520,32.51,0.48,1018.3,6.96,23.91,1586836800,321,0.4,6,1586884680,9.867,333.3,42.27,1586919600,58.77,1586894520,36.57,1586919600,58.27,1586894520,38.8974,-77.0268,
US,District of Columbia,4/15/2020,Light rain in the morning.,rain,1586946720,1586994360,0.78,0.0131,0.0709,1586925720,0.92,rain,54.38,1586988060,42.3,1587033960,53.88,1586988060,37.44,1587032880,28.78,0.57,1017.4,5.92,19.01,1586959440,305,0.43,6,1586971980,8.874,350.7,37.91,1586934540,54.38,1586988060,34.01,1586933520,53.88,1586988060,38.8974,-77.0268,
US,District of Columbia,4/16/2020,Clear throughout the day.,clear-day,1587033000,1587080820,0.82,0.0004,0.0011,1587038400,0.05,rain,53.07,1587073680,37.44,1587119820,52.57,1587073680,37.93,1587119820,24.56,0.43,1021.6,8.35,22.94,1587053160,308,0.1,6,1587056880,10,383.7,42.3,1587033960,53.07,1587073680,37.44,1587032880,52.57,1587073680,38.8974,-77.0268,
US,District of Columbia,4/17/2020,Partly cloudy throughout the day.,rain,1587119340,1587167280,0.85,0.0009,0.0117,1587135600,0.45,rain,58.27,1587160320,47.29,1587208260,57.77,1587160320,46.83,1587211020,32.04,0.53,1022.5,4.67,17.1,1587145920,161,0.53,5,1587141240,9.831,386.2,37.44,1587119820,58.27,1587160320,37.93,1587119820,57.77,1587160320,38.8974,-77.0268,
US,District of Columbia,4/18/2020,Light rain in the morning.,rain,1587205620,1587253740,0.88,0.0027,0.0177,1587210660,0.82,rain,54.27,1587248580,37.69,1587291780,53.77,1587248580,38.22,1587291120,37.88,0.64,1011.1,6.86,26.37,1587236040,315,0.52,4,1587233880,9.058,379.5,45.03,1587265200,54.27,1587248580,43.94,1587265200,53.77,1587248580,38.8974,-77.0268,
US,District of Columbia,4/19/2020,Clear throughout the day.,clear-day,1587291960,1587340200,0.91,0.0003,0.0016,1587301200,0.22,rain,65.6,1587333420,52.21,1587359040,65.1,1587333420,52.7,1587359040,35.36,0.54,1013,4.88,17.04,1587326040,194,0.21,7,1587315120,9.546,350.9,37.69,1587291780,65.6,1587333420,38.22,1587291120,65.1,1587333420,38.8974,-77.0268,
US,District of Columbia,4/20/2020,Mostly cloudy throughout the day.,rain,1587378300,1587426660,0.94,0.0003,0.0008,1587423540,0.38,rain,64,1587421920,47.89,1587462420,63.5,1587421920,46.08,1587465120,41.87,0.58,1004.5,3.82,15.68,1587387720,0,0.75,4,1587401940,9.672,351.5,52.21,1587359040,64,1587421920,52.7,1587359040,63.5,1587421920,38.8974,-77.0268,
US,Florida,12/31/2019,Clear throughout the day.,clear-day,1577794740,1577832180,0.19,0.0003,0.0011,1577828400,0.1,rain,71.17,1577822280,50.56,1577873400,70.67,1577822280,51.05,1577873400,51.7,0.67,1017.8,5.85,15.56,1577789760,330,0.24,5,1577813280,10,249,55.14,1577851200,71.17,1577822280,55.63,1577851200,70.76,1577768400,27.7663,-81.6868,
US,Florida,1/1/2020,Clear throughout the day.,clear-day,1577881140,1577918640,0.22,0.0007,0.002,1577868480,0.17,rain,73.16,1577909520,53.26,1577959380,72.66,1577909520,53.75,1577959380,46.09,0.63,1018.5,4.24,12.62,1577887680,19,0.09,5,1577900280,10,253,50.56,1577873400,73.16,1577909520,51.05,1577873400,72.66,1577909520,27.7663,-81.6868,
US,Florida,1/2/2020,Clear throughout the day.,clear-day,1577967540,1578005100,0.25,0.0009,0.0023,1577990820,0.1,rain,84.43,1577994840,65.62,1578034800,85.45,1577994900,67.12,1578033540,58.71,0.75,1017.4,6.14,19.18,1578024000,136,0.1,5,1577986200,10,251.9,53.26,1577959380,84.43,1577994840,53.75,1577959380,85.45,1577994900,27.7663,-81.6868,
US,Florida,1/3/2020,Humid and partly cloudy throughout the day.,partly-cloudy-day,1578053940,1578091500,0.28,0.0006,0.0021,1578045540,0.13,rain,87.46,1578080340,69.39,1578124440,93.64,1578079260,71.13,1578124500,69.37,0.84,1017.3,8.44,24.51,1578055800,179,0.4,4,1578071760,9.943,246.8,65.62,1578034800,87.46,1578080340,67.12,1578033540,93.64,1578079260,27.7663,-81.6868,
US,Florida,1/4/2020,Possible light rain in the afternoon.,rain,1578140340,1578177960,0.31,0.0074,0.0548,1578162840,0.62,rain,81.83,1578156240,45.01,1578222660,86.49,1578156060,41.27,1578222180,66.83,0.88,1017.6,11.38,30.6,1578151320,230,0.43,5,1578157680,10,242.3,60.23,1578196800,81.83,1578156240,60.72,1578196800,86.49,1578156060,27.7663,-81.6868,
US,Florida,1/5/2020,Clear throughout the day.,clear-day,1578226800,1578264420,0.34,0.0005,0.0023,1578222000,0.05,rain,65.9,1578256380,39.11,1578309660,65.4,1578256380,39.6,1578309660,38.02,0.56,1025.6,7.24,23.82,1578200580,353,0,5,1578245280,10,256.1,45.01,1578222660,65.9,1578256380,41.27,1578222180,65.4,1578256380,27.7663,-81.6868,
US,Florida,1/6/2020,Clear throughout the day.,clear-day,1578313200,1578350820,0.37,0.0001,0.0002,1578330000,0.04,rain,70.81,1578342540,43.79,1578391200,70.31,1578342540,43.54,1578395760,37.42,0.6,1024.1,3.21,5.44,1578350700,21,0,5,1578331860,10,258.2,39.11,1578309660,70.81,1578342540,39.6,1578309660,70.31,1578342540,27.7663,-81.6868,
US,Florida,1/7/2020,Clear throughout the day.,clear-day,1578399600,1578437280,0.4,0.0005,0.002,1578416520,0.08,rain,74.5,1578426540,46.99,1578481560,74,1578426540,44.58,1578481440,46.83,0.69,1022.7,4.68,15.12,1578423600,300,0.05,5,1578418440,10,257.1,43.79,1578391200,74.5,1578426540,43.53,1578395820,74,1578426540,27.7663,-81.6868,
US,Florida,1/8/2020,Clear throughout the day.,clear-day,1578486000,1578523740,0.44,0.0003,0.0017,1578462120,0.07,rain,69.39,1578515640,50.72,1578552120,68.89,1578515640,51.21,1578552120,45.43,0.66,1027.8,7.57,18.34,1578539100,24,0.17,5,1578504600,10,259.8,46.99,1578481560,69.39,1578515640,44.58,1578481440,68.89,1578515640,27.7663,-81.6868,
US,Florida,1/9/2020,Clear throughout the day.,clear-day,1578572400,1578610200,0.47,0.0004,0.0017,1578594900,0.09,rain,78.49,1578598560,60.9,1578634620,77.99,1578598560,61.39,1578634620,54.85,0.73,1029.1,10.19,26.41,1578587520,83,0.27,4,1578590760,10,258.8,50.72,1578552120,78.49,1578598560,51.21,1578552120,77.99,1578598560,27.7663,-81.6868,
US,Florida,1/10/2020,Partly cloudy throughout the day.,clear-day,1578658800,1578696600,0.51,0.0012,0.0051,1578711420,0.19,rain,82.26,1578684900,68.31,1578718440,84.01,1578684720,69.76,1578718320,63.27,0.78,1026.4,10.95,27.43,1578666300,103,0.31,5,1578676800,10,251.3,60.9,1578634620,82.26,1578684900,61.39,1578634620,84.01,1578684720,27.7663,-81.6868,
